Customer Status,Churn Label,Churn Category,Churn Reason
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Joined,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Stayed,No,,
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Other,Moved
Churned,Yes,Other,Moved
Churned,Yes,Other,Moved
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Price,Price too high
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Dissatisfaction,Service dissatisfaction
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Price,Long distance charges
Churned,Yes,Price,Price too high
Churned,Yes,Dissatisfaction,Product dissatisfaction
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Price,Price too high
Churned,Yes,Dissatisfaction,Product dissatisfaction
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Price,Extra data charges
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Dissatisfaction,Product dissatisfaction
Churned,Yes,Dissatisfaction,Service dissatisfaction
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Dissatisfaction,Poor expertise of online support
Churned,Yes,Dissatisfaction,Poor expertise of phone support
Churned,Yes,Price,Price too high
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Price,Lack of affordable download/upload speed
Churned,Yes,Price,Price too high
Churned,Yes,Dissatisfaction,Service dissatisfaction
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Price,Long distance charges
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Price,Price too high
Churned,Yes,Dissatisfaction,Product dissatisfaction
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Price,Lack of affordable download/upload speed
Churned,Yes,Other,Don't know
Churned,Yes,Price,Price too high
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Other,Poor expertise of online support
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Dissatisfaction,Poor expertise of online support
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Other,Moved
Churned,Yes,Other,Moved
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Price,Price too high
Churned,Yes,Price,Price too high
Churned,Yes,Price,Price too high
Churned,Yes,Price,Price too high
Churned,Yes,Price,Price too high
Churned,Yes,Price,Price too high
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Dissatisfaction,Poor expertise of phone support
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Other,Moved
Churned,Yes,Other,Moved
Churned,Yes,Other,Moved
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Other,Poor expertise of online support
Churned,Yes,Price,Long distance charges
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Dissatisfaction,Poor expertise of online support
Churned,Yes,Dissatisfaction,Poor expertise of phone support
Churned,Yes,Price,Long distance charges
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Price,Long distance charges
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Price,Long distance charges
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Other,Moved
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Other,Moved
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Price,Extra data charges
Churned,Yes,Price,Extra data charges
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Price,Extra data charges
Churned,Yes,Price,Extra data charges
Churned,Yes,Price,Extra data charges
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Other,Poor expertise of online support
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Dissatisfaction,Product dissatisfaction
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Dissatisfaction,Product dissatisfaction
Churned,Yes,Price,Long distance charges
Churned,Yes,Other,Don't know
Churned,Yes,Dissatisfaction,Product dissatisfaction
Churned,Yes,Dissatisfaction,Product dissatisfaction
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Dissatisfaction,Product dissatisfaction
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Dissatisfaction,Poor expertise of phone support
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Other,Don't know
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Other,Don't know
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Other,Moved
Churned,Yes,Other,Moved
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor made better offer
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor offered higher download speeds
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Competitor,Competitor offered more data
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Dissatisfaction,Service dissatisfaction
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Dissatisfaction,Limited range of services
Churned,Yes,Price,Lack of affordable download/upload speed
Churned,Yes,Price,Long distance charges
Churned,Yes,Price,Extra data charges
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Other,Poor expertise of online support
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Dissatisfaction,Service dissatisfaction
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Price,Long distance charges
Churned,Yes,Price,Long distance charges
Churned,Yes,Price,Extra data charges
Churned,Yes,Dissatisfaction,Product dissatisfaction
Churned,Yes,Dissatisfaction,Service dissatisfaction
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Other,Don't know
Churned,Yes,Dissatisfaction,Service dissatisfaction
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Dissatisfaction,Limited range of services
Churned,Yes,Price,Lack of affordable download/upload speed
Churned,Yes,Price,Long distance charges
Churned,Yes,Price,Extra data charges
Churned,Yes,Price,Price too high
Churned,Yes,Dissatisfaction,Service dissatisfaction
Churned,Yes,Dissatisfaction,Network reliability
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Price,Price too high
Churned,Yes,Dissatisfaction,Product dissatisfaction
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Dissatisfaction,Limited range of services
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Price,Long distance charges
Churned,Yes,Price,Extra data charges
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Dissatisfaction,Product dissatisfaction
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Other,Don't know
Churned,Yes,Other,Don't know
Churned,Yes,Competitor,Competitor had better devices
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Other,Poor expertise of online support
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of support person
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Attitude,Attitude of service provider
Churned,Yes,Price,Long distance charges
Churned,Yes,Other,Moved
